,freq,unit,sex,age,geo,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
926,A,NR,F,Y75-79,DE_TOT,915071.0,941619.0,980862.0,1017117.0,1054393.0,1091192.0,1120816.0,1159917.0,1189313.0,1221675.0,1253285.0,1285916.0,1325653.0,1363762.0,1404549.0,1439657.0,1473287.0,1512414.0,1564557.0,1593409.0,1636362.0,1668835.0,1706402.0,1740437.0,1787868.0,1829146.0,1861276.0,1865075.0,1879998.0,1886253.0,1880894.0,1787197.0,1626367.0,1432441.0,1256151.0,1207111.0,1340577.0,1533294.0,1714553.0,1863361.0,1916080.0,1891788.0,1855465.0,1827852.0,1827796.0,1823742.0,1815775.0,1792990.0,1767864.0,1729821.0,1773138.0,1822987.0,1923334.0,2041270.0,2187585.0,2297800.0,2380229.0,2418877.0,2350988.0,2265773.0,2143390.0,1916998.0,1757554.0,1738661.0
927,A,NR,F,Y75-79,DK,50044.0,51634.0,53081.0,54355.0,55938.0,56794.0,57693.0,59183.0,60637.0,62655.0,64954.0,67521.0,70118.0,72559.0,74915.0,76828.0,78681.0,80366.0,82778.0,84494.0,86532.0,88283.0,89765.0,91167.0,93376.0,95685.0,97340.0,98310.0,99624.0,99988.0,99711.0,98424.0,97499.0,96122.0,95103.0,93383.0,95990.0,97662.0,97894.0,98296.0,99098.0,96923.0,94756.0,93488.0,92177.0,90507.0,89469.0,88586.0,88594.0,88126.0,88962.0,90086.0,92128.0,94919.0,98294.0,101122.0,104872.0,108267.0,113479.0,119891.0,128223.0,136771.0,145676.0,151264.0
928,A,NR,F,Y75-79,EA19,,,,,,,,,,,,,,,,,,,,,,,5327894.0,,5563381.0,5684709.0,5806682.0,5863451.0,5974832.0,6037415.0,6081740.0,5881837.0,5538475.0,5081184.0,4688131.0,4516122.0,4911288.0,5454339.0,6044072.0,6550032.0,6885906.0,6918840.0,6932143.0,6940821.0,6991589.0,7037093.0,7120685.0,7143829.0,7176684.0,7155887.0,7220701.0,7239370.0,7328030.0,7421406.0,7583573.0,7692451.0,7818834.0,7807662.0,7718814.0,7660328.0,7587917.0,7369038.0,7490674.0,7786463.0
929,A,NR,F,Y75-79,EA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7579811.0,7877261.0
930,A,NR,F,Y75-79,EE,17278.0,17781.0,18580.0,18558.0,19256.0,19683.0,19990.0,20217.0,20876.0,21013.0,21017.0,21586.0,22060.0,22365.0,23083.0,23819.0,24793.0,25241.0,26069.0,26373.0,26896.0,26733.0,27153.0,27398.0,27651.0,27853.0,28367.0,28614.0,28992.0,28950.0,28814.0,27226.0,24972.0,22412.0,21370.0,20075.0,19938.0,21669.0,24088.0,25872.0,28510.0,30400.0,31550.0,32160.0,32860.0,33370.0,33900.0,34180.0,34600.0,33730.0,33050.0,32870.0,33077.0,34170.0,35498.0,36997.0,37307.0,38205.0,36837.0,34427.0,32226.0,30598.0,29475.0,30306.0
931,A,NR,F,Y75-79,EEA30_2007,,,,,,,,,,,,,,,,,,,,,,,,,,8452338.0,,,,,8979552.0,8702705.0,8231079.0,7580824.0,7025117.0,6841484.0,7382167.0,8106835.0,8919169.0,9621805.0,10032663.0,10079067.0,10088664.0,10074045.0,10117019.0,10162549.0,10286856.0,10313783.0,10386896.0,10381693.0,10437914.0,10436317.0,10530212.0,10632083.0,10833191.0,10969971.0,11110163.0,11090225.0,11018662.0,10994816.0,,,,
932,A,NR,F,Y75-79,EEA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10172149.0,10183072.0,10168738.0,10212847.0,10259560.0,10386709.0,10416145.0,10492723.0,10489698.0,10547341.0,10545641.0,10639883.0,10741493.0,10942060.0,11078208.0,11217333.0,11195310.0,11122476.0,11096361.0,,,,
933,A,NR,F,Y75-79,EFTA,103854.0,106096.0,109147.0,111534.0,113741.0,116302.0,118729.0,122775.0,126619.0,131196.0,,140323.0,,150361.0,155120.0,160645.0,166006.0,171637.0,177168.0,181042.0,185248.0,188721.0,191628.0,194853.0,199331.0,203214.0,206311.0,209091.0,211742.0,212585.0,213438.0,211324.0,209053.0,206731.0,204929.0,203213.0,210904.0,218334.0,223516.0,228658.0,233965.0,231600.0,230528.0,228120.0,226419.0,225006.0,225367.0,224521.0,225313.0,224293.0,223873.0,223000.0,223664.0,223922.0,227010.0,230974.0,235314.0,240699.0,250020.0,260760.0,273550.0,286098.0,301340.0,311816.0
934,A,NR,F,Y75-79,EL,82578.0,80162.0,72934.0,77533.0,77883.0,87111.0,83738.0,92582.0,90343.0,92371.0,85593.0,92719.0,95811.0,98173.0,105879.0,112243.0,118851.0,125264.0,134672.0,138182.0,143530.0,144832.0,149692.0,150688.0,154370.0,155000.0,153902.0,158419.0,162995.0,167158.0,172377.0,170359.0,168471.0,155279.0,162008.0,158899.0,159636.0,163342.0,175756.0,174791.0,186456.0,202946.0,211821.0,223419.0,235043.0,243929.0,249449.0,252742.0,258508.0,263411.0,268521.0,273318.0,276002.0,277672.0,278821.0,278156.0,272752.0,263084.0,252047.0,243441.0,240669.0,246135.0,244506.0,261278.0
935,A,NR,F,Y75-79,ES,272813.0,,278556.0,285540.0,292929.0,300817.0,309012.0,317847.0,327180.0,336109.0,354179.0,354655.0,374393.0,379970.0,389713.0,389840.0,423911.0,432522.0,457879.0,479895.0,507100.0,515458.0,533848.0,547600.0,562023.0,575773.0,592424.0,603935.0,619543.0,629482.0,639957.0,641392.0,643751.0,644516.0,651468.0,653337.0,676330.0,700867.0,738222.0,766164.0,801198.0,820850.0,846349.0,857187.0,880828.0,899162.0,925003.0,940128.0,966072.0,982049.0,991420.0,990716.0,1000295.0,979003.0,935676.0,879421.0,893171.0,860197.0,859458.0,908113.0,978159.0,990173.0,1030770.0,1066594.0
936,A,NR,F,Y75-79,EU27_2007,,,,,,,,,,,,,,,,,,,,,,,,,,8371855.0,,,,,8892922.0,8615394.0,8143031.0,7491491.0,6934755.0,6751120.0,7288378.0,8011260.0,8822970.0,9525275.0,9935334.0,9985209.0,9996925.0,9985064.0,10030279.0,10077924.0,10203088.0,10231323.0,10305055.0,10301761.0,10359141.0,10358945.0,10453425.0,10555411.0,10754818.0,10889275.0,11026890.0,11005400.0,10930283.0,10902167.0,,,,
937,A,NR,F,Y75-79,EU27_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8915375.0,8954777.0,8962066.0,9019249.0,9070900.0,9197560.0,9226567.0,9302966.0,9303978.0,9364906.0,9362963.0,9450527.0,9536882.0,9714617.0,9832217.0,9966391.0,9940303.0,9841996.0,9776397.0,9717974.0,9486206.0,9691930.0,10100585.0
938,A,NR,F,Y75-79,EU28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10078291.0,10091333.0,10079757.0,10126107.0,10174935.0,10302941.0,10333685.0,10410882.0,10409766.0,10468568.0,10468269.0,10563096.0,10664821.0,10863687.0,10997512.0,11134060.0,11110485.0,11034097.0,11003712.0,,,,
939,A,NR,F,Y75-79,FI,37883.0,38715.0,40319.0,41158.0,42511.0,43103.0,43310.0,44120.0,44473.0,44347.0,46096.0,48244.0,49820.0,52088.0,55485.0,58446.0,60944.0,63774.0,66776.0,68581.0,71438.0,74195.0,77393.0,80895.0,84267.0,87416.0,90172.0,91951.0,93495.0,93865.0,93845.0,92919.0,91324.0,90280.0,90057.0,86811.0,90249.0,93711.0,96173.0,99379.0,104364.0,105027.0,105469.0,105957.0,106473.0,108389.0,109611.0,109787.0,109629.0,107138.0,105478.0,104459.0,104590.0,105940.0,109574.0,113191.0,112220.0,119720.0,116605.0,117326.0,118190.0,128684.0,135319.0,150690.0
940,A,NR,F,Y75-79,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014857.0,920509.0,823474.0,747027.0,694854.0,818892.0,963712.0,1089168.0,1196140.0,1284061.0,1282326.0,1282493.0,1287936.0,1297200.0,1307942.0,1327720.0,1335722.0,1344165.0,1337809.0,1337151.0,1316464.0,1301467.0,1279647.0,1272509.0,1256716.0,1237745.0,1203949.0,1198820.0,1212300.0,1229334.0,1266474.0,1399317.0,1522035.0
941,A,NR,F,Y75-79,FX,679673.0,693064.0,704284.0,719266.0,731406.0,745851.0,751894.0,766985.0,775466.0,788959.0,798290.0,811154.0,834075.0,855355.0,866693.0,881363.0,900779.0,921632.0,946796.0,968307.0,986607.0,1002018.0,1008015.0,1013160.0,1026952.0,1039233.0,1050356.0,1049770.0,1064608.0,1070581.0,1076106.0,1002751.0,908033.0,810694.0,733858.0,681389.0,804810.0,949224.0,1074140.0,1180290.0,1267072.0,1264925.0,1264789.0,1269693.0,1278438.0,1289020.0,1307912.0,1315575.0,1323996.0,1317082.0,1315424.0,1293363.0,1277673.0,1255029.0,,,,,,,,,,
942,A,NR,F,Y75-79,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84705.0,82560.0,84220.0,79640.0,79255.0,77380.0,83594.0,,95359.0,78900.0,89900.0,87900.0,80985.0,69456.0,60107.0,52948.0,51339.0,55813.0
943,A,NR,F,Y75-79,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93082.0,94408.0,94693.0,95828.0,97011.0,99853.0,102362.0,105827.0,108005.0,109427.0,109324.0,109671.0,109410.0,108869.0,108237.0,107170.0,105085.0,103814.0,101545.0,97280.0,91040.0,89137.0,90798.0
944,A,NR,F,Y75-79,HU,98865.0,101182.0,105542.0,106505.0,110857.0,112810.0,112572.0,113951.0,117792.0,120279.0,127017.0,133408.0,139359.0,144655.0,149250.0,152925.0,158201.0,159955.0,163846.0,165169.0,168194.0,167632.0,170335.0,173481.0,177969.0,184512.0,190822.0,194178.0,199559.0,201941.0,199509.0,186529.0,167482.0,145908.0,127094.0,127853.0,146210.0,169859.0,194366.0,215547.0,218126.0,220110.0,220660.0,217492.0,217924.0,220067.0,220765.0,219705.0,221807.0,220930.0,220330.0,217336.0,214952.0,214269.0,215184.0,216904.0,221271.0,223932.0,229126.0,231599.0,238309.0,234575.0,232393.0,232882.0
945,A,NR,F,Y75-79,IE,33500.0,33500.0,33600.0,33700.0,33900.0,34000.0,34100.0,34000.0,33900.0,33800.0,33900.0,34000.0,34500.0,35200.0,35900.0,36600.0,37400.0,38000.0,38800.0,39500.0,39505.0,39300.0,39600.0,39900.0,40500.0,42110.0,44050.0,43816.0,45710.0,47217.0,48282.0,48415.0,48309.0,47648.0,47452.0,47698.0,48599.0,49269.0,51025.0,51934.0,52007.0,52077.0,52356.0,52298.0,52203.0,52216.0,51865.0,51679.0,51933.0,52674.0,53443.0,54510.0,55857.0,56748.0,58092.0,59321.0,60639.0,61553.0,63461.0,66216.0,69510.0,73623.0,77827.0,83559.0
946,A,NR,F,Y75-79,IS,1312.0,1404.0,1488.0,1516.0,1577.0,1619.0,1630.0,1764.0,1892.0,2005.0,2044.0,2170.0,2168.0,2174.0,2191.0,2246.0,2286.0,2296.0,2319.0,2376.0,2457.0,2460.0,2508.0,2557.0,2624.0,2621.0,2632.0,2726.0,2790.0,2818.0,2892.0,2963.0,3004.0,3077.0,3120.0,3132.0,3207.0,3329.0,3449.0,3573.0,3680.0,3695.0,3800.0,3872.0,3900.0,3996.0,4203.0,4219.0,4235.0,4209.0,4197.0,4113.0,4096.0,4067.0,4012.0,4016.0,4072.0,4094.0,4295.0,4587.0,4871.0,5186.0,5440.0,5672.0
947,A,NR,F,Y75-79,IT,503500.0,524500.0,537400.0,554100.0,572700.0,591700.0,600700.0,619100.0,631800.0,643700.0,651700.0,663300.0,681537.0,702033.0,714719.0,733564.0,763443.0,781212.0,803009.0,818910.0,843122.0,859115.0,883971.0,906708.0,948311.0,980930.0,1021914.0,1051172.0,1093544.0,1119246.0,1140502.0,1140057.0,1097293.0,1001355.0,900927.0,847097.0,903029.0,1001052.0,1132510.0,1265368.0,1355939.0,1363020.0,1367581.0,1375355.0,1380327.0,1389792.0,1418270.0,1430845.0,1432767.0,1437368.0,1445062.0,1436909.0,1426130.0,1444375.0,1490401.0,1523558.0,1552174.0,1558554.0,1545097.0,1504504.0,1462780.0,1406576.0,1457824.0,1514300.0
948,A,NR,F,Y75-79,LI,147.0,149.0,157.0,149.0,159.0,160.0,160.0,160.0,156.0,161.0,,184.0,,194.0,194.0,200.0,213.0,228.0,237.0,254.0,279.0,277.0,294.0,303.0,311.0,308.0,330.0,330.0,349.0,342.0,350.0,336.0,335.0,322.0,343.0,340.0,349.0,387.0,434.0,450.0,494.0,485.0,507.0,503.0,485.0,471.0,456.0,428.0,413.0,442.0,458.0,489.0,517.0,537.0,546.0,538.0,605.0,654.0,714.0,743.0,808.0,789.0,832.0,835.0
949,A,NR,F,Y75-79,LT,,,,,,,,,,,32984.0,33508.0,36076.0,37832.0,39765.0,41873.0,43748.0,45860.0,48458.0,49638.0,50962.0,50918.0,51747.0,52318.0,53661.0,54429.0,55248.0,55449.0,56259.0,55390.0,54933.0,52077.0,49181.0,44733.0,41876.0,41058.0,43776.0,47646.0,53729.0,59691.0,64611.0,67326.0,71340.0,74108.0,77177.0,78127.0,78804.0,79060.0,80122.0,79503.0,79219.0,79212.0,80313.0,80205.0,80783.0,81304.0,80724.0,79900.0,79733.0,78031.0,74586.0,72757.0,69924.0,67511.0
950,A,NR,F,Y75-79,LU,3644.0,3665.0,,,,4064.0,,4130.0,4153.0,4289.0,4358.0,4596.0,4763.0,4963.0,5149.0,5344.0,5502.0,5652.0,5932.0,6028.0,6169.0,6365.0,6573.0,6663.0,6905.0,7021.0,7085.0,7108.0,7241.0,7199.0,7189.0,7150.0,6808.0,6355.0,5884.0,5742.0,6098.0,6569.0,6985.0,7542.0,7918.0,7699.0,7879.0,8108.0,8128.0,8369.0,8605.0,8733.0,8672.0,8629.0,8510.0,8352.0,8232.0,8225.0,8418.0,8683.0,8805.0,8885.0,8964.0,8950.0,8870.0,8844.0,9123.0,9487.0
951,A,NR,F,Y75-79,LV,,,,,,,,,,,35637.0,35611.0,36741.0,37518.0,38658.0,39915.0,41350.0,42583.0,44376.0,45356.0,46130.0,46076.0,46721.0,46494.0,47267.0,47377.0,48105.0,48439.0,49602.0,49398.0,50365.0,48033.0,43465.0,38860.0,36278.0,34464.0,34600.0,36951.0,41151.0,45422.0,49613.0,53116.0,55358.0,56437.0,57026.0,56798.0,56932.0,56345.0,56101.0,54732.0,53675.0,53096.0,53669.0,54921.0,56978.0,59572.0,60904.0,61534.0,60460.0,58037.0,54996.0,51380.0,48034.0,46970.0
952,A,NR,F,Y75-79,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47328.0,49443.0,49562.0,47225.0,46779.0,45869.0,46809.0,46502.0,48314.0,48891.0,,48586.0,,,,35555.0,,31467.0
953,A,NR,F,Y75-79,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8421.0,8408.0,8495.0,8523.0,8502.0,8684.0,8825.0,8925.0,9138.0,9209.0,9599.0,9825.0,10329.0,10607.0,10875.0,11267.0,11570.0,11180.0,10956.0,10267.0,9678.0,8597.0,8787.0,8952.0
954,A,NR,F,Y75-79,MK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11546.0,11758.0,13606.0,15429.0,17801.0,20054.0,21513.0,21817.0,23028.0,23048.0,23367.0,23768.0,25136.0,25585.0,26492.0,27765.0,29050.0,29697.0,30490.0,30599.0,30361.0,30039.0,30103.0,29573.0,30306.0,30932.0,31161.0,30823.0,30799.0,32679.0
955,A,NR,F,Y75-79,MT,,,,,,,,,,,,,,,,,,3139.0,2940.0,3277.0,3534.0,3508.0,3377.0,,3979.0,3789.0,4107.0,4211.0,4170.0,4216.0,4136.0,4063.0,3914.0,3820.0,3719.0,3896.0,4297.0,4835.0,5160.0,5381.0,5660.0,5827.0,5910.0,6073.0,6124.0,6082.0,6511.0,6714.0,6948.0,7274.0,7425.0,7591.0,7748.0,7911.0,8023.0,8275.0,8280.0,8092.0,7733.0,8033.0,9003.0,9955.0,11181.0,12308.0
956,A,NR,F,Y75-79,NL,103002.0,106194.0,110246.0,113602.0,117620.0,121094.0,124388.0,128523.0,132244.0,137339.0,142443.0,147156.0,152364.0,157531.0,161742.0,166202.0,170905.0,176112.0,182070.0,188136.0,194490.0,201039.0,205789.0,210259.0,215398.0,220162.0,223110.0,225156.0,229166.0,232802.0,235665.0,236876.0,239148.0,238855.0,236150.0,234265.0,243981.0,252069.0,259332.0,269361.0,276639.0,274722.0,272940.0,270979.0,270022.0,269688.0,272573.0,274520.0,278271.0,278676.0,280360.0,280213.0,282037.0,282895.0,288920.0,295363.0,303174.0,307610.0,314838.0,323806.0,335155.0,340405.0,375850.0,405215.0
957,A,NR,F,Y75-79,NO,40795.0,41822.0,43189.0,44542.0,45245.0,45873.0,47324.0,49155.0,50471.0,52324.0,54017.0,56037.0,58020.0,60176.0,61981.0,63779.0,65478.0,67177.0,68866.0,70062.0,71583.0,72572.0,73811.0,74874.0,75893.0,77554.0,78850.0,80251.0,81669.0,82889.0,83388.0,84012.0,84709.0,85934.0,86899.0,86892.0,90233.0,91859.0,92316.0,92507.0,93155.0,89678.0,87432.0,84606.0,82355.0,80158.0,79109.0,77813.0,77193.0,75281.0,74118.0,72770.0,72174.0,72068.0,73815.0,76146.0,78596.0,80077.0,83370.0,87319.0,93133.0,99510.0,108953.0,115194.0
958,A,NR,F,Y75-79,PL,181900.0,,,,,231800.0,,,,,271400.0,,,,,351530.0,,,,,451697.0,,,,,508714.0,,,,,526747.0,495697.0,461848.0,416399.0,384883.0,380368.0,410832.0,445510.0,504428.0,561777.0,597954.0,634945.0,661747.0,670533.0,682220.0,696428.0,710138.0,722166.0,734451.0,731352.0,728261.0,721445.0,721005.0,718197.0,719474.0,718174.0,711697.0,696545.0,673707.0,653627.0,638265.0,617498.0,655494.0,721567.0
959,A,NR,F,Y75-79,PT,81340.0,80729.0,84020.0,84070.0,87290.0,84710.0,90130.0,87700.0,90700.0,90970.0,92390.0,90545.0,91330.0,86630.0,87880.0,88560.0,111380.0,114140.0,119530.0,125570.0,132000.0,134613.0,138977.0,143303.0,145421.0,149932.0,156331.0,159888.0,162159.0,164654.0,166071.0,162971.0,163219.0,163251.0,160004.0,159952.0,166758.0,172403.0,179338.0,189563.0,198492.0,202954.0,209130.0,213573.0,217909.0,220766.0,225518.0,229770.0,236856.0,241963.0,247301.0,251413.0,255071.0,254893.0,254484.0,255344.0,252245.0,247797.0,246352.0,246993.0,250264.0,257377.0,270724.0,278986.0
960,A,NR,F,Y75-79,RO,,,,,,,,,167999.0,169673.0,174488.0,180869.0,188572.0,195425.0,197589.0,204103.0,217369.0,226211.0,238100.0,249646.0,253638.0,251166.0,259331.0,267724.0,273489.0,281882.0,292575.0,300620.0,311305.0,318990.0,324529.0,311842.0,289789.0,248151.0,212164.0,215222.0,230122.0,258247.0,302108.0,342598.0,359656.0,375006.0,378565.0,379332.0,378188.0,375969.0,402793.0,400416.0,424022.0,451458.0,448042.0,445205.0,446476.0,447294.0,456419.0,460188.0,455478.0,439340.0,422928.0,400834.0,388994.0,370749.0,376258.0,383336.0
961,A,NR,F,Y75-79,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133386.0,143084.0,146831.0,152636.0,156407.0,159538.0,161768.0,165616.0,166510.0,169359.0,171069.0,171452.0,175487.0,174573.0,172527.0,170303.0,167028.0,165080.0,161516.0,155475.0,149251.0,143204.0,132872.0,133411.0,142977.0
962,A,NR,F,Y75-79,RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3148591.0,3041565.0,2956081.0,2709707.0,2536129.0,2483751.0,,,3160390.0,,,,,,,,,
963,A,NR,F,Y75-79,SE,90888.0,93332.0,96688.0,100280.0,103459.0,105324.0,107499.0,110236.0,112451.0,114915.0,118364.0,122410.0,125631.0,128518.0,132312.0,135732.0,139871.0,144233.0,149277.0,152632.0,156843.0,159921.0,163364.0,167117.0,171867.0,176215.0,179082.0,181596.0,184171.0,185141.0,185614.0,185049.0,184552.0,183654.0,182495.0,181624.0,189866.0,195440.0,197310.0,198816.0,199719.0,192992.0,187297.0,183598.0,181377.0,178141.0,176310.0,174507.0,173149.0,169964.0,168643.0,166733.0,167620.0,169211.0,173932.0,179540.0,184183.0,189018.0,198154.0,209682.0,223345.0,237761.0,251189.0,259291.0
964,A,NR,F,Y75-79,SI,,,,,,,,,,,,,,,,,,,,,,,27594.0,28082.0,28705.0,29458.0,30267.0,30966.0,31781.0,32273.0,32483.0,30476.0,27392.0,23775.0,20881.0,20281.0,22582.0,26644.0,31038.0,35275.0,37788.0,39591.0,40872.0,41589.0,42076.0,42493.0,43364.0,43912.0,44641.0,45006.0,45307.0,44676.0,44655.0,44036.0,43955.0,44143.0,44479.0,44568.0,45444.0,46163.0,45550.0,43273.0,43633.0,44319.0
965,A,NR,F,Y75-79,SK,28606.0,31342.0,32006.0,32154.0,33866.0,34770.0,35158.0,36064.0,37237.0,38286.0,40332.0,42286.0,44634.0,47706.0,49623.0,51569.0,54711.0,56592.0,58213.0,59968.0,61738.0,61465.0,62532.0,63694.0,65753.0,68198.0,69480.0,69919.0,71375.0,71744.0,72158.0,67785.0,60199.0,52429.0,45141.0,46419.0,52017.0,62783.0,74011.0,84163.0,86731.0,88203.0,87468.0,86787.0,86302.0,86656.0,87781.0,88526.0,89587.0,89350.0,88818.0,87929.0,86868.0,85779.0,86486.0,88046.0,90302.0,93142.0,95801.0,97561.0,100406.0,100517.0,100411.0,105453.0
966,A,NR,F,Y75-79,SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,601.0,,,,,647.0,,,,,
967,A,NR,F,Y75-79,TR,76576.0,79500.0,82577.0,85817.0,89232.0,92838.0,95515.0,98293.0,101172.0,104157.0,107253.0,112487.0,118011.0,123848.0,130017.0,136539.0,143917.0,152265.0,161720.0,172433.0,184579.0,189984.0,195690.0,201706.0,208052.0,214739.0,217027.0,219893.0,223369.0,227493.0,232306.0,,,,,,,,,,,,,,,,,,628672.0,618556.0,629315.0,615872.0,621287.0,617492.0,616070.0,639097.0,682335.0,689443.0,715428.0,722725.0,747604.0,771675.0,794411.0,827777.0
968,A,NR,F,Y75-79,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157880.0,1102869.0,1042759.0,929339.0,859453.0,828311.0,884036.0,1003680.0,1143932.0,1181641.0,1214159.0,1206021.0,1098485.0,958183.0,849699.0,740699.0,696736.0,
969,A,NR,F,Y75-79,UK,700000.0,800000.0,800000.0,800000.0,800000.0,800000.0,825600.0,828700.0,840800.0,849800.0,859800.0,877100.0,895502.0,908435.0,921867.0,941737.0,965307.0,986587.0,1009138.0,1033415.0,1054396.0,1070788.0,1084867.0,1100561.0,1117229.0,1129701.0,1136061.0,1139302.0,1142019.0,1146373.0,1149755.0,1144062.0,1122215.0,1078544.0,1026903.0,1025593.0,1071197.0,1116645.0,1163297.0,1201675.0,1196810.0,1162916.0,1136556.0,1117691.0,1106858.0,1104035.0,1105381.0,1107118.0,1107916.0,1105788.0,1103662.0,1105306.0,1112567.0,1127937.0,1149070.0,1165295.0,1167669.0,1170182.0,1192101.0,1227315.0,,,,
970,A,NR,F,Y75-79,XK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13547.0,15240.0,15394.0,16434.0,16771.0,16271.0,16073.0,
971,A,NR,F,Y80-84,AD,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,209.0,230.0,268.0,285.0,292.0,313.0,336.0,362.0,392.0,430.0,449.0,454.0,462.0,469.0,527.0,580.0,655.0,689.0,733.0,701.0,747.0,779.0,824.0,844.0,833.0,833.0,793.0,,,,,,666.0,,,,
972,A,NR,F,Y80-84,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14794.0,15556.0,15701.0,16163.0,15327.0,15782.0,16713.0,17597.0,17797.0,19572.0,19888.0,20567.0,21884.0,22506.0,23339.0,24736.0,25846.0,27315.0,29391.0,30982.0,,34202.0
973,A,NR,F,Y80-84,AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18864.0,22153.0,24680.0,28659.0,29161.0,,,,,28876.0,29695.0,32262.0,34063.0,36495.0,39422.0,39899.0,,
974,A,NR,F,Y80-84,AT,54746.0,56290.0,57440.0,59175.0,60352.0,62411.0,64160.0,66478.0,68370.0,70162.0,71706.0,71845.0,73548.0,74744.0,77080.0,79337.0,82293.0,84598.0,87539.0,89813.0,92550.0,95286.0,98971.0,102303.0,104466.0,107242.0,108327.0,110740.0,113027.0,115028.0,117238.0,120827.0,122564.0,125368.0,127632.0,128176.0,120916.0,110692.0,98722.0,88487.0,87941.0,99474.0,115868.0,131326.0,145547.0,152425.0,153215.0,151227.0,146738.0,142396.0,138743.0,136363.0,134635.0,134093.0,132544.0,130588.0,128018.0,126673.0,125401.0,128029.0,144999.0,162246.0,175319.0,181697.0
975,A,NR,F,Y80-84,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26600.0,30400.0,31000.0,37600.0,34505.0,38539.0,39181.0,42180.0,42155.0,44553.0,45598.0,51600.0,53726.0,59653.0,61681.0,63477.0,59091.0,41079.0
976,A,NR,F,Y80-84,BE,69089.0,68759.0,71638.0,73654.0,74951.0,77089.0,78914.0,79594.0,80930.0,81435.0,82892.0,83660.0,85709.0,87769.0,91503.0,93584.0,96156.0,99649.0,102744.0,105593.0,109107.0,112183.0,120180.0,123967.0,126624.0,130139.0,132371.0,133383.0,136420.0,139692.0,140983.0,143136.0,143960.0,146281.0,147376.0,149519.0,145692.0,137000.0,124955.0,113681.0,111732.0,124115.0,140125.0,156162.0,171851.0,180782.0,182286.0,183385.0,184251.0,184717.0,185887.0,189197.0,192305.0,195182.0,195157.0,195092.0,191596.0,188985.0,186976.0,188231.0,188959.0,185016.0,178220.0,174190.0
977,A,NR,F,Y80-84,BG,27901.0,32995.0,33673.0,36570.0,36380.0,40122.0,41132.0,43985.0,43060.0,45604.0,44835.0,46307.0,44383.0,45483.0,42968.0,45146.0,43443.0,45697.0,46752.0,49999.0,49825.0,56051.0,58020.0,62083.0,64753.0,69809.0,67787.0,71994.0,74252.0,76067.0,76821.0,79619.0,79768.0,83608.0,78678.0,84611.0,88694.0,81159.0,73247.0,63074.0,65030.0,67144.0,83113.0,96521.0,105940.0,110339.0,113705.0,116780.0,116870.0,118349.0,117624.0,119736.0,118844.0,122929.0,125702.0,130333.0,129622.0,131682.0,129378.0,127358.0,124200.0,123550.0,120247.0,123584.0
978,A,NR,F,Y80-84,BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126195.0,138394.0,141959.0,150607.0,,155085.0,152028.0,155005.0,146798.0,141887.0,140389.0,146902.0,151632.0,161481.0,,,,
