,freq,siec,plant_tec,operator,unit,geo,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
723,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
724,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
725,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
726,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
727,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
728,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
730,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,NL,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,NO,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
733,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
734,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
735,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,RS,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,17.0
737,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.261
738,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
739,A,RA110,CAP_NET_ELC_DCM,PRR_MAIN,MW,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5
740,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,AL,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
743,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,EA20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,EU27_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.447,1.496,1.447,0.0
754,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
765,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,NO,,,,,,,,,,,,,,,,,,,,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.447,1.496,1.447,0.0
772,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,RS,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,A,RA120,CAP_NET_ELC,PRR_AUTO,MW,TR,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,AL,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,AT,3919.0,3919.0,3919.0,3919.0,3936.0,3936.0,3937.0,3937.0,3937.0,3937.0,3937.0,3937.0,3937.0,3938.0,3965.0,3964.63,3964.6,3964.6,4414.517,4618.517,4792.517,5033.217,5108.217,5111.217,5210.627,5193.39,5623.39,5644.28,5665.28,5673.28,5731.3,5761.28,5795.28
779,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0
780,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,BG,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0
782,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,DE,672.0,723.0,732.0,732.0,740.0,724.0,742.0,727.0,727.0,745.0,745.0,730.0,744.0,865.0,977.0,1076.0,1076.0,1054.0,1060.0,1057.0,1155.0,1156.0,1156.0,1156.0,1156.0,1156.0,1187.0,1178.0,1129.0,1129.0,1134.0,1134.0,1134.0
785,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,EA20,16748.99,16823.99,16836.99,16836.99,17075.63,17091.63,17103.63,17086.63,17500.63,17614.63,18010.63,17992.63,18004.63,17984.63,18362.63,18818.16,19259.13,19238.13,19562.047,19764.047,20106.047,20344.731,20683.248,20683.669,20792.759,21151.951,22105.846,22443.242,22410.11,22420.552,22356.927,22369.18,23338.787
787,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,EL,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,615.0,615.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0
789,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,ES,2867.99,2867.99,2867.99,2867.99,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63,3081.63
790,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,EU27_2020,17113.99,17188.99,17201.99,17201.99,17440.63,17456.63,17468.63,17451.63,17957.63,18071.63,18467.63,18492.63,18477.63,18476.63,18852.63,19340.16,19784.13,19763.13,20087.047,20289.047,20631.047,20869.731,21208.248,21477.669,21582.759,21955.951,22895.846,23339.481,23301.674,23321.302,23258.546,23271.03,24240.637
791,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,FR,5164.0,5238.0,5242.0,5242.0,5242.0,5242.0,5228.0,5225.0,5225.0,5310.0,5651.0,5648.0,5646.0,5502.0,5504.0,5521.0,5521.0,5522.0,5390.0,5391.0,5461.0,5462.184,5461.301,5458.722,5407.202,5408.631,5406.826,5417.93,5418.798,5494.233,5359.595,5372.918,5372.29
793,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,HR,264.0,264.0,264.0,264.0,264.0,272.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.3,281.3,281.3,281.4,275.4,275.4,275.4,275.4,275.3
794,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
796,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,IT,2954.0,2904.0,2904.0,2904.0,2904.0,2904.0,2904.0,2905.0,3019.0,3030.0,3001.0,3001.0,3001.0,3001.0,2998.0,3146.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3598.0,3598.0,3610.0,3610.0,3325.0,3376.602,3376.602,3303.609,3311.602,3280.552,3334.067
797,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,LI,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
802,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,MK,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,NO,,,,,,,,,,,,,,,,,,,,1314.0,1326.0,1351.0,1351.0,1351.0,1351.0,1433.0,1536.0,1530.0,1410.0,1410.0,1446.7,1446.7,1446.7
806,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,PL,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,308.0,308.0,308.0,351.0,324.0,343.0,341.0,373.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,375.95,375.95,375.95,375.95,375.95,375.95
807,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,PT,593.0,593.0,593.0,593.0,593.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,857.0,1048.9,1048.9,1048.9,1048.9,1048.9,1048.9,1044.7,1298.1,1298.1,1347.0,1722.0,2501.7,2764.4,2764.4,2764.4,2764.4,2764.4,3647.22
808,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,265.0,279.0,265.0,272.289,267.614,276.8,277.669,277.9,277.9
809,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,RS,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0
810,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,99.0,99.0,99.0,99.0
811,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,A,RA120,CAP_NET_ELC,PRR_MAIN,MW,TR,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,A,RA120,CAP_NET_ELC_C,PRR_AUTO,MW,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
815,A,RA120,CAP_NET_ELC_C,PRR_AUTO,MW,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
816,A,RA120,CAP_NET_ELC_C,PRR_AUTO,MW,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
817,A,RA120,CAP_NET_ELC_C,PRR_AUTO,MW,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
818,A,RA120,CAP_NET_ELC_C,PRR_AUTO,MW,BG,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,A,RA120,CAP_NET_ELC_C,PRR_AUTO,MW,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
820,A,RA120,CAP_NET_ELC_C,PRR_AUTO,MW,CZ,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,A,RA120,CAP_NET_ELC_C,PRR_AUTO,MW,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
822,A,RA120,CAP_NET_ELC_C,PRR_AUTO,MW,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
823,A,RA120,CAP_NET_ELC_C,PRR_AUTO,MW,EA20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,A,RA120,CAP_NET_ELC_C,PRR_AUTO,MW,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
825,A,RA120,CAP_NET_ELC_C,PRR_AUTO,MW,EL,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
